name,latitude,longitude
Blk 653B,1.33649062479414,103.69631873743737
Bef Jurong West St 93,1.3350904768627299,103.6931453983202
Aft Jurong West St 93,1.33474242487786,103.693102645977
Blk 691A CP,1.3424622384746998,103.70554089546957
Blk 683A,1.3425846026100001,103.70536833792208
Blk 662D,1.33721274298352,103.70478201670085
Opp Blk 662C,1.33752755300605,103.7048815756154
Blk 662A,1.33769199118033,103.70297133237952
Blk 664C,1.33799405073941,103.70323491142736
Blk 658C,1.33746181720219,103.70029665103546
Blk 608,1.3377335960876102,103.69995222102379
Pioneer Stn Exit A,1.3374164789643201,103.69776790191162
Pioneer Stn Exit B,1.33777262767008,103.69728617102129
Opp Jurong West Pr Sch,1.3392267331036598,103.69814375376879
Jurong West Pr Sch,1.3391952371365399,103.6983867827957
Blk 655,1.3349680480961799,103.69761016575693
Opp Blk 655 CP,1.33463563122766,103.69795361380136
Blk 657,1.3349820426922199,103.70065616150622
Opp Blk 657 CP,1.33465462202129,103.7010140339705
Blk 660,1.33497038465954,103.704144267721
Opp Blk 660 CP,1.33464939590143,103.70458203446964
Opp Boon Lay Stn,1.33780381373794,103.70689097976616
Blk 670A,1.34425833334291,103.70329583335823
Blk 678D,1.34484038298879,103.70308100001236
Soon Lee Bus Pk,1.33048210252836,103.69830144019608
Carrier Transicold P/L,1.3224051849788898,103.69250829071932
Nippon Paint,1.3230209999690101,103.69256700002228
Aft Benoi Sector,1.32243595181684,103.68518606122178
Stamford Tyre,1.32302194442237,103.68622888892132
Bef Benoi Flyover,1.32239543114794,103.68099108399514
Aft Benoi Flyover,1.32303111111252,103.68151388887642
Opp Jurong Camp,1.33334088691759,103.69055967203332
Jurong Camp,1.33410764081742,103.6906114057035
Bef Kian Teck Rd,1.3316897219886201,103.68928138898715
Aft Kian Teck Rd,1.3307128466732299,103.68813759846917
Aft Kian Teck Rd,1.329527778021,103.68652222202904
Bef Kian Teck Rd,1.32989950511553,103.68582019131011
Opp SAFTI Military Inst,1.32977056006705,103.68257796013836
SAFTI Military Inst,1.33017908917854,103.68181544225693
Opp S'pore Discovery Ctr,1.3301166055317901,103.67826798978071
S'pore Discovery Ctr,1.330433728881,103.67843466317233
Nippon,1.32451861639004,103.69276227893869
Bef First Lok Yang Rd,1.32467117178875,103.69286142759195
Auto World Care,1.32453472201272,103.69091333299923
Aft Third Lok Yang Rd,1.32468138902865,103.69068388898823
Bef Fourth Lok Yang Rd,1.32454666699618,103.68836472199122
Aft Fourth Lok Yang Rd,1.32467561470377,103.68847743952203
Opp Leroy-Somer,1.3245495187206202,103.68564634652004
Leroy-Somer,1.3246809667898403,103.6855876219644
MES Logistic Hub,1.3253711110094901,103.684046944028
Bef Lok Yang Way,1.3251716670225502,103.68414777801723
Opp Varco,1.3266688069256898,103.68401506144217
Varco,1.3268303456748798,103.68416474851742
Containers Printers,1.32788229015066,103.68483459543562
Aft Fifth Lok Yang Rd,1.32766374044406,103.68563350571777
Aft Kian Teck Rd,1.3278839556405,103.68869472049072
Bef Kian Teck Rd,1.32768833297607,103.6886763890102
SKK (S) Pte Ltd,1.32789603640425,103.69118969248986
Aft Second Lok Yang Rd,1.32767284372911,103.69102029335356
Aft Kian Teck Rd,1.32790305599387,103.6944886110047
Bef First Lok Yang Rd,1.32764459746447,103.69397532297508
Opp S'Pore Trspt Pte Ltd,1.31966145615591,103.6836276514436
S'Pore Trspt Pte Ltd,1.31951264524841,103.68312351699184
Opp Shimano Pte Ltd,1.3196458995801101,103.68628552653574
Aft Shimano Pte Ltd,1.31950327084795,103.6857761424996
Mapletree Logistics Hub,1.31792061914698,103.6892047185557
Tru-Marine,1.31832727349422,103.68852528629336
Aft Gul Way,1.3089665962481398,103.67178095052479
Opp Gul Way,1.3086875758121599,103.67180644651505
Keppel Logistics,1.3092649999841899,103.67491833296832
Opp Keppel Logistics,1.3091600000141899,103.67513000000729
Aft Benoi Rd,1.3102543597714,103.67981162071214
Bef Benoi Rd,1.30990348653039,103.67948846644917
Aft Shipyard Rd,1.3117223561773002,103.6837814302816
Bef Shipyard Rd,1.31139556205987,103.68366495969191
Opp Exxon Mobil,1.3126486319671298,103.68577338809428
Exxon Mobil,1.312406285462,103.68577990473871
Bef Benoi Sector,1.3149287594586,103.69162853660083
Aft Pioneer Rd,1.3065061756473402,103.6789673712784
ST Marine,1.30382409549165,103.6793047741436
Bef Benoi Basin,1.30212057066579,103.67953903241491
Keppel Shipyard,1.30178638897679,103.67745555601714
Bef Benoi Lane,1.30404333032775,103.67618479236954
Opp JP Nelson,1.30689333299079,103.67584222201576
Aft Pioneer Rd,1.31118496429579,103.67850804808974
Bef Pioneer Rd,1.31076855055702,103.67871579430351
Aft Gul Ave,1.3161548586763898,103.67874941599844
Opp Gul Ave,1.31500500807478,103.67888283705669
Opp Keppel Logistics,1.31910770453777,103.6788383227952
Keppel Logistics,1.3190782665840401,103.67911023430729
Bef Joo Koon Int,1.32595445317751,103.6790814673288
Opp Joo Koon Int,1.3265431228453999,103.67939439835483
PEC Ltd,1.30755644701044,103.69377301234816
Keppel Offshore & Marine,1.30533638898993,103.69237083299343
Mobil Marine Ter,1.30352138897737,103.68933638897877
Bef Shipyard Cres,1.30380777799126,103.68614611098671
Opp EMAS Marine Base,1.30456833652112,103.68472051252803
Opp SML Shipyard Ltd,1.3077427795090801,103.6846865688248
Bef Benoi Pl,1.3130418690639099,103.67862695881058
Aft Benoi Pl,1.31284166701008,103.67877583300172
Jurong Shipyard,1.30402666700212,103.69728444399321
Tanoto Shipyard,1.3054691676151102,103.69643466903612
Opp Tanoto Shipyard,1.3050852014562,103.69683459275382
Aft Benoi Rd,1.31966340928848,103.68097194774357
Bef Benoi Rd,1.3195092452628798,103.68065985334341
Molex,1.32791691676156,103.68174669439476
Opp Molex,1.32759688194654,103.68048864270644
Joo Koon Stn Exit B,1.3279240836633899,103.67780864699095
Joo Koon Stn Exit A,1.3275509235568501,103.67805103515067
Aft Pioneer Rd Nth,1.32453160328451,103.6958354332658
Hoe Keng Motor,1.32468013030892,103.6956167872787
Opp FairPrice Hub,1.32479352408668,103.67936600001879
Joo Koon Int,1.32697254709069,103.67839791240787
M.C. Packaging Pte Ltd,1.32230923979842,103.6776263194759
Liang Huat Ind Cplx,1.3228872190093601,103.67728206793541
Meritor Heavy Veh Systems,1.32185257239826,103.67087977752024
Mazak S'pore,1.3224709639188001,103.67132658072524
Opp Pasir Laba Camp,1.33035313055333,103.67499316670492
Pasir Laba Camp,1.3309414497749799,103.67379074701833
Aft Gul Ave,1.3144557614260701,103.67069001700851
Opp Yeow San Pte Ltd,1.32614180600676,103.66987144292963
Opp Toyo Ink,1.32733592150747,103.67193012673827
Aft Joo Koon Cres,1.3275401114432699,103.67466321781171
Aft Joo Koon Rd,1.3268422233348,103.67664244711858
Bef Gul Circle,1.31038624703757,103.66671593002815
Opp Hong Hock Hardware,1.30940312319597,103.66477126222463
Tai Sin Electric Cables,1.31116229073472,103.6619380811675
JB Ind Pte Ltd,1.31308152323838,103.6599366634422
Aft Gul Lane,1.31523764085318,103.65986932009741
Precision Products,1.31822701576325,103.66267154250264
Aft Gul St 3,1.31953778109044,103.66615348821185
Bef Gul St 1,1.31979166699662,103.6690038889689
Asiatic Agricultural Ind,1.3200141711372,103.67231073811735
DNV GL Laboratory,1.3202243036659298,103.6756285744157
Sing Huat Hardware,1.3179600715108601,103.67660828077692
Cameron Iron Works,1.31480277476233,103.6767463061916
Opp Keppel T&T,1.31240457504935,103.674858525035
Aft Gul Way,1.31215859373419,103.67165007095035
SNL Logistics Pte Ltd,1.31260985884793,103.66584908540895
Opp Hong Hang Bldg,1.3085483330065701,103.66868333299612
Hong Hang Bldg,1.30840666698801,103.66899333300486
Opp Keppel Shipyard,1.2955962479411798,103.67069575266142
Keppel Shipyard,1.29557792043984,103.6709164446777
Opp S'pore Takada Ind,1.2981176331771698,103.6683905248493
S'pore Takada Ind,1.29822556407932,103.66853349337185
Dyna-Mac Engrg Svcs,1.30077687663858,103.66698326196405
Opp Asia Ind Gases,1.30366277967429,103.66588434674222
GE Keppel Energy Svcs,1.3068880559927,103.66532722200752
Opp GE Keppel Energy Svcs,1.30668431065764,103.66551563876423
Chem-Solv Technologies,1.29859319877639,103.66447101698635
Opp Hoe Huat Engrg,1.3003163889746598,103.6635577779868
Gul Camp,1.30243777798816,103.66173361100701
Bef Pioneer Sector 1,1.30463277796645,103.65950611101404
Aft Pioneer Sector 2,1.30726611103183,103.65769999998409
GSK,1.30713498253909,103.66096830094708
Opp Cambridge Ind Trust,1.30599340060276,103.66378722029442
Bef Nam Leong Co Pte Ltd,1.29723931495896,103.66626018526829
Aft Joo Koon Way,1.3257439566874198,103.67111058135131
Panasonic Ind Devices,1.3259870099879099,103.67439565139507
Bef Tuas Flyover,1.32424896848956,103.66479791875365
Aft Tuas Flyover,1.32431478516881,103.66411622471435
GUL CIRCLE STN EXIT A,1.319446944,103.6608911
GUL CIRCLE STN EXIT B,1.319071944,103.65980809999999
Bef Tuas Ave 5,1.317440843177,103.65887836276522
Aft Tuas Ave 5,1.3172124892794799,103.65816649904157
Utracon Corp,1.3062263889716799,103.65688416696949
Dundee Marine,1.3049202024106399,103.6554802931038
Opp Keppel Shipyard,1.3027565759884498,103.6556555059217
Keppel Shipyard,1.3027363889678703,103.65543583300811
HQ 6 Div,1.3007930560176102,103.6574800000263
Seng Heng Engrg,1.3236755584975501,103.6690675022225
Opp ESAB,1.3249613889807,103.66699583303101
Bef Joo Koon Way,1.32562284433654,103.66926644008088
Progress Galvanizing,1.3133399999665099,103.65486500001049
Opp Progress Galvanizing,1.3134310373537,103.65475166394907
Bef Marinteknik,1.31085562935941,103.65254056553093
Opp Marinteknik,1.31113971951498,103.65260471956782
Aft Ocean Tanker,1.3079713889953501,103.64977944402521
Opp Ocean Tanker,1.3085113890287,103.65015527797974
Bef Benoi Rd,1.32056657586424,103.67824444522353
Aft Benoi Rd,1.3204101280086102,103.67791569301414
W Atelier,1.31424000000651,103.66551388890647
Metall-Treat Ind,1.3149002780040602,103.6688261109793
Hiap Teck Metal Co,1.30957805602715,103.66123000003105
Opp Hiap Teck Metal Co,1.3092939306498899,103.6612549652211
Opp Jurong Insp Ctr,1.31200874931979,103.65863348470845
Jurong Insp Ctr,1.3115243618127599,103.65889588893423
Aft Tuas Rd,1.31344500002083,103.65712805602767
Bef Tuas Rd,1.31345305601187,103.65690250002407
TUAS CRES STN EXIT B,1.321386,103.649116
TUAS CRES STN EXIT A,1.32089,103.649026
TUAS WEST RD STN EXIT B,1.3298709999999998,103.639994
TUAS WEST RD STN EXIT A,1.330051,103.639332
Tuas Ter,1.3449954276608798,103.63920357507963
Kyocera Chemical,1.32758500003063,103.64528750001708
Opp Kyocera Chemical,1.32751179627799,103.645518021535
Opp Nissin Trspt,1.32958277801799,103.6432063890228
Nissin Trspt,1.32944568983893,103.64347153803386
Aft Tuas Ave 7,1.33443305603142,103.64520499998908
Opto-Pharm,1.3339291072533501,103.64494933414178
Opp SMC Mfg,1.33428472907824,103.6478375132405
SMC Mfg,1.33462333299665,103.64732250002415
Aft Tuas Ave 10,1.33239888543698,103.64981610844488
Bef Tuas Ave 10,1.33212638903277,103.64991694402984
Aft Tuas Ave 8,1.33060763294167,103.651696635235
Aft Tuas Ave 6,1.32994444402601,103.65226388900422
Mercedes-Benz Logistics,1.32913728132074,103.65325524319752
Toyochem Ink,1.32735422944929,103.65510623174904
Opp Galmon S'pore,1.3277494440103899,103.65450055600219
Becton Dickinson Med,1.3254664542869299,103.65711196773577
Sew-Eurodrive,1.32529138897633,103.65711333297114
MAN Diesel,1.32385296919519,103.65881324089644
Soon Heng Glass,1.32383972198116,103.65861666698132
Asiatic Engrg,1.32129979633271,103.65968440245051
Bestofire and Thermal,1.3210947219729599,103.65933166702904
Aft Tuas Rd,1.31926000001423,103.65870833303144
Bef Tuas Rd,1.31930805600666,103.65880916700372
Aft Tuas Ave 2,1.32877104016653,103.65692226679495
Raffles Country Club,1.33470589408796,103.65153114279171
Crown Beverage Cans S'pore,1.33371272924751,103.65176249706444
Opp Asia-Pacific Brewery,1.3386589540233,103.64740272813637
Asia-Pacific Brewery,1.33740500002037,103.64795499996723
Aft Tuas West Rd,1.33985499996776,103.64535166698558
Bef Tuas West Dr,1.34418817757747,103.64070707023309
Tuas Checkpt,1.34777150726774,103.63746924027154
YCH Distripark,1.31765021571604,103.65644578509442
Mapletree Logistics,1.3177913890084199,103.65646249999054
Chugoku Marine Paints,1.32019777799085,103.6538130560161
Asia Steel Welded Mesh,1.32018179763398,103.65396888287178
ROCKWOOL,1.32194305599571,103.6519888889781
Times Printers,1.32159222133434,103.65248184445196
Hart Engrg Pte Ltd,1.32396971577017,103.65303152916469
Opp Hart Engrg Pte Ltd,1.32365000001897,103.65292388902719
Yan San Metals Pte Ltd,1.32495846442648,103.65112458286887
Jas Metal Coatings,1.32513576890329,103.65147255685936
Aft Tuas Ave 4,1.32387805603322,103.64917444402576
Aft Tuas Ave 6,1.3242164088822,103.64900097889705
WYN2000 Logistics Ctr,1.32556305598951,103.64739583301906
Aft Tuas Ave 8,1.3259562301071102,103.64720536104248
Bef Pioneer Rd,1.3289699939111599,103.63704332757344
Aft Pioneer Rd,1.32923865523658,103.63794454078864
BEF TUAS TER,1.34387062081224,103.63830559259955
Aft Tuas Ter,1.3443890810874,103.63837611639327
OPP TUAS LINK STN,1.3414665264837,103.63745040018381
TUAS LINK STN,1.34055807307548,103.63696536000046
Super Continental,1.33897644927954,103.63658739973076
Opp Super Continental,1.33912525432561,103.63642647473377
Bef Pioneer Rd,1.3348321175906102,103.6351235369854
Aft Pioneer Rd,1.33559254994067,103.63488564434364
Aft Tuas West St,1.3322832999168002,103.63410305264573
Opp Tuas West St,1.33279999997118,103.63412166700834
Aft Tuas West Ave,1.3294482649013601,103.63291879027565
Bef Tuas West Ave,1.32929472200012,103.63264583299014
Opp S'pore Epson Ind,1.33552353410516,103.64184123007809
S'pore Epson Ind,1.3355280559798701,103.64162972197278
Opp Super Continental,1.33901033639652,103.63816647849173
Super Continental,1.33874972198024,103.63823777800013
Kee Wee Hup Kee,1.33379055380717,103.64363585842409
Opp Kee Wee Hup Kee,1.33355930464673,103.64364939022578
MICHELMAN,1.32981500001918,103.64080472198737
OPP MICHELMAN,1.32981451584967,103.6409965426425
ST KINETICS,1.332349,103.645156
FUJIFILM,1.332311,103.64506999999999
PEC,1.329782,103.647851
CAST LABORATORIES,1.329815,103.647687
GARMCO,1.3255219999999999,103.645927
LEE WELDED MESH,1.325651,103.64587900000001
INVISTA,1.31836,103.637711
OPP INVISTA,1.318191,103.637247
OPP WEST STAR,1.315444,103.635242
WEST STAR,1.315542,103.634947
CROWN EQUIPMENT,1.328334,103.648426
OPP WYETH PHARMACEUTICALS,1.310246,103.63509
WYETH PHARMACEUTICALS,1.3094299999999999,103.635806
PFIZER GLOBAL,1.301632,103.63471700000001
MERCK SHARP & DOHME,1.301942,103.634519
OPP WESTLINK TWO,1.297703,103.633033
STARBURST ENGRG,1.294382,103.631889
CONTAINER CONNECTIONS,1.290329,103.63139699999999
OPP ROCHE S'PORE TECH,1.296157,103.638434
NOVARTIS,1.299345,103.63553
BEF TUAS BAY LINK,1.293361,103.639925
AFT TUAS BAY LINK,1.293396,103.639523
BEF OFFSHORE MARINE CTR,1.294546,103.641614
BEF TUAS WEST AVE,1.332541,103.637033
AFT TUAS WEST AVE,1.332109,103.637126
AFT TUAS WEST RD STN,1.328519,103.639669
GLAXOSMITHKLINE,1.295593,103.627651
EDGEN MURRAY,1.295671,103.627284
OPP THE INDEX,1.288627,103.625073
THE INDEX,1.2890139999999999,103.624893
ABBOTT,1.284932,103.628258
HALLIBURTON,1.2805010000000001,103.62711
BEF TUAS STH AVE 14,1.27637,103.62150799999999
OPP REC S'PORE,1.2750620000000001,103.624222
AFT TUAS STH ST 7,1.274334,103.632329
OPP SLS,1.276398,103.635811
BEF TUAS STH AVE 10,1.28207,103.63616800000001
BEF TUAS STH AVE 7,1.28451,103.634186
SIEM SENG HING,1.3322610000000001,103.643199
OPP BEYONICS TECHNOLOGY,1.332495,103.64353
TUAS AMENITY CTR,1.317492,103.652589
Bef Tuas Ave 11,1.31922965607898,103.64876709883724
PROGRESS GALVANIZING,1.3186120000000001,103.648062
Bef Tuas Ave 13,1.3172613938167,103.64693086349152
CHIA HOCK TRADING CO,1.317805,103.647257
Hiap Seng Engrg Ltd,1.31548257210498,103.64524684749752
ASIA POLYURETHANE,1.316062,103.645623
HIAP SENG ENGRG LTD,1.314711,103.643052
Damen Shipyard,1.31486576449382,103.64275148813715
BLASTING ABRASIVES,1.3163850000000001,103.641295
PAXOCEAN,1.31672777803073,103.64083888900358
B S DEVELOPMENT,1.318186,103.63940600000001
Aft Tuas Ave 16,1.31850277800807,103.63897555599392
UNIFINE STAR PETROCHEM,1.320508,103.637024
Bef Tuas Loop,1.32060611102859,103.63675527798522
BEF TUAS AVE 18A,1.322491,103.634908
Bef Tuas Ave 20,1.32215171578031,103.63510021174817
ROTARY ENGRG,1.324656,103.636135
Bef Tuas Ave 13,1.32464249366642,103.63599686578979
BASF STH EAST ASIA,1.326868,103.638144
Bef Tuas Ave 11,1.32727742846476,103.63849052734983
Tru-Marine,1.31464305600075,103.6542583329887
Bef Tuas Amenity Ctr,1.3173684018155802,103.65136419209274
Aft Tuas Cres,1.3190227779959098,103.64969999999406
Smarty,1.32668624650782,103.6402558570377
Opp Hempel,1.3245299876919399,103.64252271521325
3NC S'pore,1.32238325656852,103.6448005401494
Richee Engrg,1.32013250000852,103.64712138903369
Opp MSD,1.32695291537121,103.63192950215769
MSD,1.32692000001177,103.63175333302223
Framo S'pore Pte Ltd,1.2909661076741998,103.63683868167091
Opp YLS Steel,1.2932497779786498,103.63700231055886
Aft Tuas Sth Ave 2,1.32051139798651,103.63084994911131
Bef Tuas Sth Ave 2,1.32047370757812,103.63121830364248
Bef Tuas Sth Ave 2,1.31744784261205,103.62972683501113
Aft Tuas Sth Ave 2,1.31751639387096,103.63011079068615
Aft Tuas Sth Ave 4,1.31470906872568,103.62871219060813
Bef Tuas Sth Ave 4,1.3143583329901,103.62895500001656
Aft Tuas Sth Ave 4,1.31133425245546,103.6278418960082
Aft Tuas Sth St 2,1.30854575415228,103.62682065616312
Bef Tuas Sth Ave 6,1.3051095435511102,103.62556346611817
Aft Tuas Sth Ave 6,1.30228826515768,103.62978115947504
Bef Tuas Sth St 2,1.30603953289231,103.63116893582945
RS Components,1.3086995761265101,103.63213426017336
Tuas Technology Pk,1.3119396916744,103.62993851893344
See Hup Seng,1.2984699944142,103.62308583345812
Yong Nam,1.29387380677403,103.62192147229635
Bef Tuas Sth Ave 5,1.29055080908937,103.62453377233187
Aft Tuas View Cres,1.28949499042217,103.627460343254
Multico,1.28912909258559,103.63019873280872
Aft Tuas View Circuit,1.28891937327423,103.63301962123198
Bef Tuas Sth Ave 9,1.2886974997813703,103.63586909363458
Aft Tuas Sth Ave 9,1.29448159014169,103.63619121489279
Bef Tuas Sth Ave 7,1.2956892748808702,103.63296571362542
Bef Tuas Sth Ave 5,1.29689770170555,103.62977787735204
Aft Tuas Sth Ave 8,1.29946472196917,103.62876777798095
Blk 55,1.35586334559449,103.68610938870162
Hall 15,1.3532413889667902,103.68192916699402
Hall 12,1.35186815681876,103.68051749839924
CP 7,1.3507193624569198,103.67864247139185
NIE Lib,1.34845333297072,103.67665805600424
Opp Blk 41,1.34984722128218,103.68387082088057
Blk 41,1.3500897219988102,103.68418444402792
Nanyang Crescent Hall,1.35507533539502,103.68452767084536
Opp Blk 271 CP,1.3491099999803102,103.70388500000492
Blk 271 CP,1.35023689448473,103.70360999821405
Opp Westwood Sec Sch,1.3525947220036498,103.70111638902962
Westwood Sec Sch,1.3530947219985199,103.70082305601869
Bef Nanyang Ave,1.3568230560103203,103.69521277798744
Opp Nanyang Ave,1.3573321724682799,103.69516041986128
Blk 932,1.34193999997072,103.68852972197149
Blk 934,1.34202746082141,103.68898154351334
Blk 920,1.33967546710179,103.68779973857258
Juying Pr Sch,1.3390652510836398,103.68875795867143
Blk 924,1.34033777802121,103.69005138898682
Bef Jln Bahar,1.35693103245165,103.69424464254186
Bef Lor Danau,1.3560456505915799,103.6916825448322
Aft Lor Danau,1.3561841817197702,103.6917825773122
PUB Sub-Stn,1.3558758880741701,103.68903620638115
Opp PUB Sub-Stn,1.35607204234326,103.68903921690323
Hall 11,1.35434216792763,103.68685754938305
Hall 8,1.3515070170335302,103.68569234331088
Lee Wee Nam Lib,1.3479314065069699,103.6805006649782
Blk 2,1.34793269501118,103.68025240016884
Sch Of CEE,1.3462315165392802,103.67851763727316
Sch Of Comm And Info,1.3420797236193702,103.67922271593844
Hall 7,1.33998726585628,103.68089382456999
Yunnan Gdn,1.34162269584125,103.68420609962317
Hall 4,1.3433201136672601,103.68632093846232
Blk 962,1.34199989028017,103.69132051378557
Blk 953,1.34210239034142,103.69119289371211
Hall 1,1.34565500002282,103.68780555602468
Opp Hall 6,1.34772267411254,103.68649929145208
Blk 978,1.3404528496936499,103.69439784182156
Blk 705,1.3410704693164,103.69426536144466
Hall 2,1.3490221105148401,103.68539285058924
Blk 949,1.3440394439965901,103.6917308330011
Blk 840,1.34404250003243,103.69186499999779
West Grove Pr Sch,1.34537305600812,103.69941138898014
Blk 729,1.34663703411498,103.69778819793345
Blk 745,1.34680805601666,103.69781805598312
Blk 715,1.34423200986065,103.69613170622604
Blk 817,1.3444143498938101,103.69601368907118
Blk 710,1.34294490356227,103.69452238084341
Blk 834,1.34285373346865,103.6941039562493
Opp Blk 755,1.34751384306624,103.700994411555
Blk 755,1.3480504214249298,103.70087385175056
Blk 749,1.3481478303518,103.69863834523142
Gek Poh Shop Ctr,1.3484518090320399,103.6981043781398
Blk 857,1.34842706557746,103.69631198990369
Bet Blks 859/860,1.34866469760279,103.69640367719292
Opp Blk 821,1.34736600563095,103.6941379590552
Blk 821,1.34719000000045,103.69416749997193
Blk 844A CP,1.3459083329722399,103.69273749998102
Blk 827,1.3457547219923502,103.6928200000021
Blk 701,1.3428341669778001,103.69536361096887
Blk 711,1.3428650000429299,103.69555805555358
Blk 762,1.3494652730086598,103.69734630614052
Blk 861,1.3494107784523501,103.69711713831909
Bet Blks 757/758,1.3503286876766598,103.70079327483805
Aft Westwood Ave,1.35053242519874,103.70107895859192
Bet Blks 272D/271A,1.3512861367703402,103.70415055691191
Blk 273B,1.35145070001383,103.70399035610369
Opp Blk 276B,1.35293305775698,103.70512862147235
Blk 276B,1.35307192192765,103.70486709831036
Corporation Pr Sch,1.3521665580735702,103.70782478135614
Opp Corporation Pr Sch,1.3518923433776,103.70818261767401
NTUC HEALTH NURSING HME,1.3409711672196398,103.69167107077278
Bef Yunnan Cres,1.34043647212319,103.69135819975956
Blk 974,1.33925202251324,103.69310573763543
Opp Blk 974,1.34004285535929,103.69292404819558
Blk 986 CP,1.3368089664846001,103.6940617442156
Opp Blk 987A,1.33629804819426,103.69406295180332
Blk 918,1.34052795177305,103.68697304819688
BEF XINGNAN PR SCH,1.34071614464901,103.6868923374865
Jurong East Temp Int,1.3334081875974,103.74154249246223
BEF TOH TUCK AVE,1.3242580560159298,103.75914722199872
Aft Toh Tuck Ave,1.32492720506757,103.75894333173954
OPP 8 @TRADEHUB 21,1.32615808379173,103.75545022241596
8 @ TRADEHUB 21,1.3268899820081201,103.7543602766846
Bef The Synergy,1.32790100001681,103.75101499996687
Aft Boon Lay Sub Stn,1.3280750000324,103.7514083329737
The Synergy,1.33008349967851,103.7482836633232
Opp The Synergy,1.33069921313648,103.74810341243479
Big Box,1.33228999677029,103.74574002371806
Ng Teng Fong General Hosp,1.3326063890283402,103.74580722197157
Jurong East Stn/Int,1.33596390763107,103.74254813709636
Blk 203,1.33644240098532,103.74255737341372
Blk 105,1.3376503528866899,103.73904242961277
Blk 210,1.33839906637569,103.7386009027093
Blk 112,1.33950830792818,103.73664764665054
Bef Yuhua CC,1.34016358625469,103.73634638831608
Lakeside Stn,1.34425795644531,103.72012487725401
Opp Lakeside Stn,1.34432009933148,103.71929832147642
Opp SMRT Ulu Pandan Depot,1.3331243680308602,103.75905617435505
SMRT Ulu Pandan Depot,1.33327344230787,103.75933179714079
Aft Bt Batok Rd,1.34782896282217,103.73585443658877
Bef Bt Batok Rd,1.3478506054211599,103.73605533760114
Opp Track 18,1.3503206552617402,103.73339597002595
Aft Track 18,1.35031883853044,103.73374305465151
Bef Jurong Lodge 1B,1.3527856573234702,103.7305039062986
Aft Track 22,1.35311302520987,103.73044252393824
Aft Track 22,1.35399777798868,103.72857249997169
Opp Jurong Lodge 1B,1.35405977108138,103.72912055580255
Bef Hong Kah Circle,1.35582600662483,103.721474630709
Aft Hong Kah Circle,1.35598754660164,103.72138451627545
Bef Hong Kah Flyover,1.35600421192942,103.71927843716831
Aft Hong Kah Flyover,1.3561620221458799,103.71949603869264
Bef Toh Tuck Link,1.32996642498284,103.75819801692673
Aft Toh Tuck Link,1.32992124735954,103.75850603827898
Opp The JTC Summit,1.3320570620893302,103.7418504873348
Opp Blk 135,1.33418677275445,103.74070680700304
Opp Intl Business Pk,1.3276180500399999,103.74494173101616
German Ctr,1.3253667524256498,103.74593185918442
Jurong Town Hall,1.3298620107141101,103.74248183726264
Opp Jurong Town Hall,1.3298044251856398,103.74307145172916
Opp Jurong East Lib,1.33175858461326,103.73957485927777
Jurong East Lib,1.3326049999999998,103.73904499999999
S'pore Science Ctr,1.33382805600325,103.7369883329766
Opp S'pore Science Ctr,1.3341547219684198,103.73698833298555
Aft S'pore Science Ctr,1.33614236992322,103.73489878344922
Blk 118,1.33653242651923,103.73499280022457
Opp Blk 114,1.33899259685337,103.7339057512108
Blk 114,1.33948295480474,103.73423653369265
Opp Blk 227,1.3420603281321002,103.73537548132208
Blk 228,1.3423897220232701,103.73598888901056
Blk 303,1.34446090409168,103.73638303040049
Blk 253,1.3443832306791699,103.73667027224192
Blk 131,1.33473899929823,103.74030301599493
Intl Business Pk,1.32628627629778,103.74578490414557
Blk 209,1.3382527751189799,103.74108351905208
Blk 207,1.33862623918679,103.74173313734524
Blk 239,1.34127166427214,103.74090313908256
Blk 246,1.3414709231345,103.74043571670437
Blk 229,1.3420439286909198,103.73804926872124
Blk 252,1.34270510558579,103.73737517747826
Chinese Gdn Stn,1.34247027799798,103.73271277802047
Opp Chinese Gdn Stn,1.3425511374193302,103.73318514055592
Opp Blk 350,1.3436152780180002,103.73105583301478
Blk 350,1.3438872219992701,103.73119944403173
Jurong Lake,1.34418881822068,103.72748780602457
Opp Jurong Lake,1.3444972219714701,103.72747138899736
Bef Jurong West St 51,1.3448797219903401,103.72409194399874
Aft Jurong West St 51,1.3451363988283798,103.72426131705272
Blk 515,1.34626967118054,103.72129604136144
Opp Blk 515,1.3464620998322099,103.72147231551901
Blk 501,1.34978093237085,103.71937165971985
Blk 458,1.34974947213063,103.71964821094635
Blk 502,1.3506545513673,103.71861401513462
Blk 454,1.3508114936154199,103.71793769087185
Blk 526,1.3480544439693098,103.7176175000189
Blk 517,1.34591586108958,103.71934571086805
Blk 134,1.33449626498358,103.73881557585636
Blk 124,1.33451434015094,103.73857498167851
Seventh-Day Advent Ch,1.33576638902918,103.73884916698128
Bef Seventh-Day Advent Ch,1.3361816670134798,103.73944500002972
Parc Oasis,1.34394189080479,103.73465998158574
Opp Parc Oasis,1.34440772894012,103.7343152870331
Blk 347,1.345332402809,103.7320538365718
Blk 316,1.34612717332075,103.7319331363775
Opp Blk 311,1.34811145616559,103.73224640616968
Blk 306,1.34618139069958,103.73421591577221
Opp Jurong Polyclinic,1.34905596073619,103.73078633064159
Jurong Polyclinic,1.34963044051902,103.730461997333
